Entity,Code,Date,restrictions_internal_movements
Japan,JPN,2020-07-16,0
Japan,JPN,2020-07-17,0
Japan,JPN,2020-07-18,0
Japan,JPN,2020-07-19,0
Japan,JPN,2020-07-20,0
Japan,JPN,2020-07-21,0
Japan,JPN,2020-07-22,0
Japan,JPN,2020-07-23,1
Japan,JPN,2020-07-24,1
Japan,JPN,2020-07-25,1
Japan,JPN,2020-07-26,1
Japan,JPN,2020-07-27,1
Japan,JPN,2020-07-28,1
Japan,JPN,2020-07-29,1
Japan,JPN,2020-07-30,1
Japan,JPN,2020-07-31,1
Japan,JPN,2020-08-01,1
Japan,JPN,2020-08-02,1
Japan,JPN,2020-08-03,1
Japan,JPN,2020-08-04,1
Japan,JPN,2020-08-05,1
Japan,JPN,2020-08-06,1
Japan,JPN,2020-08-07,1
Japan,JPN,2020-08-08,1
Japan,JPN,2020-08-09,1
Japan,JPN,2020-08-10,1
Japan,JPN,2020-08-11,1
Japan,JPN,2020-08-12,1
Japan,JPN,2020-08-13,1
Japan,JPN,2020-08-14,1
Japan,JPN,2020-08-15,1
Japan,JPN,2020-08-16,1
Japan,JPN,2020-08-17,1
Japan,JPN,2020-08-18,1
Japan,JPN,2020-08-19,1
Japan,JPN,2020-08-20,1
Japan,JPN,2020-08-21,1
Japan,JPN,2020-08-22,1
Japan,JPN,2020-08-23,1
Japan,JPN,2020-08-24,1
Japan,JPN,2020-08-25,1
Japan,JPN,2020-08-26,1
Japan,JPN,2020-08-27,1
Japan,JPN,2020-08-28,1
Japan,JPN,2020-08-29,1
Japan,JPN,2020-08-30,1
Japan,JPN,2020-08-31,1
Japan,JPN,2020-09-01,1
Japan,JPN,2020-09-02,1
Japan,JPN,2020-09-03,1
Japan,JPN,2020-09-04,1
Japan,JPN,2020-09-05,1
Japan,JPN,2020-09-06,1
Japan,JPN,2020-09-07,1
Japan,JPN,2020-09-08,1
Japan,JPN,2020-09-09,1
Japan,JPN,2020-09-10,1
Japan,JPN,2020-09-11,1
Japan,JPN,2020-09-12,1
Japan,JPN,2020-09-13,1
Japan,JPN,2020-09-14,1
Japan,JPN,2020-09-15,1
Japan,JPN,2020-09-16,1
Japan,JPN,2020-09-17,1
Japan,JPN,2020-09-18,1
Japan,JPN,2020-09-19,1
Japan,JPN,2020-09-20,1
Japan,JPN,2020-09-21,1
Japan,JPN,2020-09-22,1
Japan,JPN,2020-09-23,1
Japan,JPN,2020-09-24,1
Japan,JPN,2020-09-25,1
Japan,JPN,2020-09-26,1
Japan,JPN,2020-09-27,1
Japan,JPN,2020-09-28,1
Japan,JPN,2020-09-29,1
Japan,JPN,2020-09-30,1
Japan,JPN,2020-10-01,1
Japan,JPN,2020-10-02,1
Japan,JPN,2020-10-03,1
Japan,JPN,2020-10-04,1
Japan,JPN,2020-10-05,1
Japan,JPN,2020-10-06,1
Japan,JPN,2020-10-07,1
Japan,JPN,2020-10-08,1
Japan,JPN,2020-10-09,1
Japan,JPN,2020-10-10,1
Japan,JPN,2020-10-11,1
Japan,JPN,2020-10-12,1
Japan,JPN,2020-10-13,1
Japan,JPN,2020-10-14,1
Japan,JPN,2020-10-15,1
Japan,JPN,2020-10-16,1
Japan,JPN,2020-10-17,1
Japan,JPN,2020-10-18,1
Japan,JPN,2020-10-19,1
Japan,JPN,2020-10-20,1
Japan,JPN,2020-10-21,1
Japan,JPN,2020-10-22,1
Japan,JPN,2020-10-23,1
Japan,JPN,2020-10-24,1
Japan,JPN,2020-10-25,1
Japan,JPN,2020-10-26,1
Japan,JPN,2020-10-27,1
Japan,JPN,2020-10-28,1
Japan,JPN,2020-10-29,1
Japan,JPN,2020-10-30,1
Japan,JPN,2020-10-31,1
Japan,JPN,2020-11-01,1
Japan,JPN,2020-11-02,1
Japan,JPN,2020-11-03,1
Japan,JPN,2020-11-04,1
Japan,JPN,2020-11-05,1
Japan,JPN,2020-11-06,1
Japan,JPN,2020-11-07,1
Japan,JPN,2020-11-08,1
Japan,JPN,2020-11-09,1
Japan,JPN,2020-11-10,1
Japan,JPN,2020-11-11,1
Japan,JPN,2020-11-12,1
Japan,JPN,2020-11-13,1
Japan,JPN,2020-11-14,1
Japan,JPN,2020-11-15,1
Japan,JPN,2020-11-16,1
Japan,JPN,2020-11-17,1
Japan,JPN,2020-11-18,1
Japan,JPN,2020-11-19,1
Japan,JPN,2020-11-20,1
Japan,JPN,2020-11-21,1
Japan,JPN,2020-11-22,1
Japan,JPN,2020-11-23,1
Jordan,JOR,2020-01-01,0
Jordan,JOR,2020-01-02,0
Jordan,JOR,2020-01-03,0
Jordan,JOR,2020-01-04,0
Jordan,JOR,2020-01-05,0
Jordan,JOR,2020-01-06,0
Jordan,JOR,2020-01-07,0
Jordan,JOR,2020-01-08,0
Jordan,JOR,2020-01-09,0
Jordan,JOR,2020-01-10,0
Jordan,JOR,2020-01-11,0
Jordan,JOR,2020-01-12,0
Jordan,JOR,2020-01-13,0
Jordan,JOR,2020-01-14,0
Jordan,JOR,2020-01-15,0
Jordan,JOR,2020-01-16,0
Jordan,JOR,2020-01-17,0
Jordan,JOR,2020-01-18,0
Jordan,JOR,2020-01-19,0
Jordan,JOR,2020-01-20,0
Jordan,JOR,2020-01-21,0
Jordan,JOR,2020-01-22,0
Jordan,JOR,2020-01-23,0
Jordan,JOR,2020-01-24,0
Jordan,JOR,2020-01-25,0
Jordan,JOR,2020-01-26,0
Jordan,JOR,2020-01-27,0
Jordan,JOR,2020-01-28,0
Jordan,JOR,2020-01-29,0
Jordan,JOR,2020-01-30,0
Jordan,JOR,2020-01-31,0
Jordan,JOR,2020-02-01,0
Jordan,JOR,2020-02-02,0
Jordan,JOR,2020-02-03,0
Jordan,JOR,2020-02-04,0
Jordan,JOR,2020-02-05,0
Jordan,JOR,2020-02-06,0
Jordan,JOR,2020-02-07,0
Jordan,JOR,2020-02-08,0
Jordan,JOR,2020-02-09,0
Jordan,JOR,2020-02-10,0
Jordan,JOR,2020-02-11,0
Jordan,JOR,2020-02-12,0
Jordan,JOR,2020-02-13,0
Jordan,JOR,2020-02-14,0
Jordan,JOR,2020-02-15,0
Jordan,JOR,2020-02-16,0
Jordan,JOR,2020-02-17,0
Jordan,JOR,2020-02-18,0
Jordan,JOR,2020-02-19,0
Jordan,JOR,2020-02-20,0
Jordan,JOR,2020-02-21,0
Jordan,JOR,2020-02-22,0
Jordan,JOR,2020-02-23,0
Jordan,JOR,2020-02-24,0
Jordan,JOR,2020-02-25,0
Jordan,JOR,2020-02-26,0
Jordan,JOR,2020-02-27,0
Jordan,JOR,2020-02-28,0
Jordan,JOR,2020-02-29,0
Jordan,JOR,2020-03-01,0
Jordan,JOR,2020-03-02,0
Jordan,JOR,2020-03-03,0
Jordan,JOR,2020-03-04,0
Jordan,JOR,2020-03-05,0
Jordan,JOR,2020-03-06,0
Jordan,JOR,2020-03-07,0
Jordan,JOR,2020-03-08,0
Jordan,JOR,2020-03-09,0
Jordan,JOR,2020-03-10,0
Jordan,JOR,2020-03-11,0
Jordan,JOR,2020-03-12,0
Jordan,JOR,2020-03-13,0
Jordan,JOR,2020-03-14,0
Jordan,JOR,2020-03-15,0
Jordan,JOR,2020-03-16,0
Jordan,JOR,2020-03-17,0
Jordan,JOR,2020-03-18,2
Jordan,JOR,2020-03-19,2
Jordan,JOR,2020-03-20,2
Jordan,JOR,2020-03-21,2
Jordan,JOR,2020-03-22,2
Jordan,JOR,2020-03-23,2
Jordan,JOR,2020-03-24,2
Jordan,JOR,2020-03-25,2
Jordan,JOR,2020-03-26,2
Jordan,JOR,2020-03-27,2
Jordan,JOR,2020-03-28,2
Jordan,JOR,2020-03-29,2
Jordan,JOR,2020-03-30,2
Jordan,JOR,2020-03-31,2
Jordan,JOR,2020-04-01,2
Jordan,JOR,2020-04-02,2
Jordan,JOR,2020-04-03,2
Jordan,JOR,2020-04-04,2
Jordan,JOR,2020-04-05,2
Jordan,JOR,2020-04-06,2
Jordan,JOR,2020-04-07,2
Jordan,JOR,2020-04-08,2
Jordan,JOR,2020-04-09,2
Jordan,JOR,2020-04-10,2
Jordan,JOR,2020-04-11,2
Jordan,JOR,2020-04-12,2
Jordan,JOR,2020-04-13,2
Jordan,JOR,2020-04-14,2
Jordan,JOR,2020-04-15,2
Jordan,JOR,2020-04-16,2
Jordan,JOR,2020-04-17,2
Jordan,JOR,2020-04-18,2
Jordan,JOR,2020-04-19,2
Jordan,JOR,2020-04-20,2
Jordan,JOR,2020-04-21,2
Jordan,JOR,2020-04-22,2
Jordan,JOR,2020-04-23,2
Jordan,JOR,2020-04-24,2
Jordan,JOR,2020-04-25,2
Jordan,JOR,2020-04-26,2
Jordan,JOR,2020-04-27,2
Jordan,JOR,2020-04-28,2
Jordan,JOR,2020-04-29,2
Jordan,JOR,2020-04-30,2
Jordan,JOR,2020-05-01,2
Jordan,JOR,2020-05-02,2
Jordan,JOR,2020-05-03,2
Jordan,JOR,2020-05-04,2
Jordan,JOR,2020-05-05,2
Jordan,JOR,2020-05-06,2
Jordan,JOR,2020-05-07,2
Jordan,JOR,2020-05-08,2
Jordan,JOR,2020-05-09,2
Jordan,JOR,2020-05-10,2
Jordan,JOR,2020-05-11,2
Jordan,JOR,2020-05-12,2
Jordan,JOR,2020-05-13,2
Jordan,JOR,2020-05-14,2
Jordan,JOR,2020-05-15,2
Jordan,JOR,2020-05-16,2
Jordan,JOR,2020-05-17,2
Jordan,JOR,2020-05-18,2
Jordan,JOR,2020-05-19,2
Jordan,JOR,2020-05-20,2
Jordan,JOR,2020-05-21,2
Jordan,JOR,2020-05-22,2
Jordan,JOR,2020-05-23,2
Jordan,JOR,2020-05-24,2
Jordan,JOR,2020-05-25,2
Jordan,JOR,2020-05-26,2
Jordan,JOR,2020-05-27,2
Jordan,JOR,2020-05-28,2
Jordan,JOR,2020-05-29,2
Jordan,JOR,2020-05-30,2
Jordan,JOR,2020-05-31,2
Jordan,JOR,2020-06-01,2
Jordan,JOR,2020-06-02,2
Jordan,JOR,2020-06-03,2
Jordan,JOR,2020-06-04,2
Jordan,JOR,2020-06-05,2
Jordan,JOR,2020-06-06,0
Jordan,JOR,2020-06-07,0
Jordan,JOR,2020-06-08,0
Jordan,JOR,2020-06-09,0
Jordan,JOR,2020-06-10,0
Jordan,JOR,2020-06-11,0
Jordan,JOR,2020-06-12,0
Jordan,JOR,2020-06-13,0
Jordan,JOR,2020-06-14,0
Jordan,JOR,2020-06-15,0
Jordan,JOR,2020-06-16,0
Jordan,JOR,2020-06-17,0
Jordan,JOR,2020-06-18,0
Jordan,JOR,2020-06-19,0
Jordan,JOR,2020-06-20,0
Jordan,JOR,2020-06-21,0
Jordan,JOR,2020-06-22,0
Jordan,JOR,2020-06-23,0
Jordan,JOR,2020-06-24,0
Jordan,JOR,2020-06-25,0
Jordan,JOR,2020-06-26,0
Jordan,JOR,2020-06-27,0
Jordan,JOR,2020-06-28,0
Jordan,JOR,2020-06-29,0
Jordan,JOR,2020-06-30,0
Jordan,JOR,2020-07-01,0
Jordan,JOR,2020-07-02,0
Jordan,JOR,2020-07-03,0
Jordan,JOR,2020-07-04,0
Jordan,JOR,2020-07-05,0
Jordan,JOR,2020-07-06,0
Jordan,JOR,2020-07-07,0
Jordan,JOR,2020-07-08,0
Jordan,JOR,2020-07-09,0
Jordan,JOR,2020-07-10,0
Jordan,JOR,2020-07-11,0
Jordan,JOR,2020-07-12,0
Jordan,JOR,2020-07-13,0
Jordan,JOR,2020-07-14,0
Jordan,JOR,2020-07-15,0
Jordan,JOR,2020-07-16,0
Jordan,JOR,2020-07-17,0
Jordan,JOR,2020-07-18,0
Jordan,JOR,2020-07-19,0
Jordan,JOR,2020-07-20,0
Jordan,JOR,2020-07-21,0
Jordan,JOR,2020-07-22,0
Jordan,JOR,2020-07-23,0
Jordan,JOR,2020-07-24,0
Jordan,JOR,2020-07-25,0
Jordan,JOR,2020-07-26,0
Jordan,JOR,2020-07-27,0
Jordan,JOR,2020-07-28,0
Jordan,JOR,2020-07-29,0
Jordan,JOR,2020-07-30,0
Jordan,JOR,2020-07-31,0
Jordan,JOR,2020-08-01,0
Jordan,JOR,2020-08-02,0
Jordan,JOR,2020-08-03,0
Jordan,JOR,2020-08-04,0
Jordan,JOR,2020-08-05,0
Jordan,JOR,2020-08-06,0
Jordan,JOR,2020-08-07,0
Jordan,JOR,2020-08-08,0
Jordan,JOR,2020-08-09,0
Jordan,JOR,2020-08-10,0
Jordan,JOR,2020-08-11,0
Jordan,JOR,2020-08-12,0
Jordan,JOR,2020-08-13,0
Jordan,JOR,2020-08-14,0
Jordan,JOR,2020-08-15,0
Jordan,JOR,2020-08-16,0
Jordan,JOR,2020-08-17,0
Jordan,JOR,2020-08-18,0
Jordan,JOR,2020-08-19,0
Jordan,JOR,2020-08-20,0
Jordan,JOR,2020-08-21,0
Jordan,JOR,2020-08-22,0
Jordan,JOR,2020-08-23,0
Jordan,JOR,2020-08-24,0
Jordan,JOR,2020-08-25,0
Jordan,JOR,2020-08-26,0
Jordan,JOR,2020-08-27,0
Jordan,JOR,2020-08-28,0
Jordan,JOR,2020-08-29,0
Jordan,JOR,2020-08-30,0
Jordan,JOR,2020-08-31,0
Jordan,JOR,2020-09-01,0
Jordan,JOR,2020-09-02,0
Jordan,JOR,2020-09-03,0
Jordan,JOR,2020-09-04,0
Jordan,JOR,2020-09-05,0
Jordan,JOR,2020-09-06,0
Jordan,JOR,2020-09-07,0
Jordan,JOR,2020-09-08,0
Jordan,JOR,2020-09-09,0
Jordan,JOR,2020-09-10,0
Jordan,JOR,2020-09-11,0
Jordan,JOR,2020-09-12,0
Jordan,JOR,2020-09-13,0
Jordan,JOR,2020-09-14,0
Jordan,JOR,2020-09-15,0
Jordan,JOR,2020-09-16,0
Jordan,JOR,2020-09-17,0
Jordan,JOR,2020-09-18,0
Jordan,JOR,2020-09-19,0
Jordan,JOR,2020-09-20,0
Jordan,JOR,2020-09-21,0
Jordan,JOR,2020-09-22,0
Jordan,JOR,2020-09-23,0
Jordan,JOR,2020-09-24,0
Jordan,JOR,2020-09-25,0
Jordan,JOR,2020-09-26,0
Jordan,JOR,2020-09-27,0
Jordan,JOR,2020-09-28,0
Jordan,JOR,2020-09-29,0
Jordan,JOR,2020-09-30,0
Jordan,JOR,2020-10-01,0
Jordan,JOR,2020-10-02,0
Jordan,JOR,2020-10-03,0
Jordan,JOR,2020-10-04,0
Jordan,JOR,2020-10-05,0
Jordan,JOR,2020-10-06,2
Jordan,JOR,2020-10-07,2
Jordan,JOR,2020-10-08,2
Jordan,JOR,2020-10-09,2
Jordan,JOR,2020-10-10,2
Jordan,JOR,2020-10-11,2
Jordan,JOR,2020-10-12,2
Jordan,JOR,2020-10-13,2
Jordan,JOR,2020-10-14,2
Jordan,JOR,2020-10-15,2
Jordan,JOR,2020-10-16,2
Jordan,JOR,2020-10-17,2
Jordan,JOR,2020-10-18,2
Jordan,JOR,2020-10-19,2
Jordan,JOR,2020-10-20,2
Jordan,JOR,2020-10-21,2
Jordan,JOR,2020-10-22,2
Jordan,JOR,2020-10-23,2
Jordan,JOR,2020-10-24,2
Jordan,JOR,2020-10-25,2
Jordan,JOR,2020-10-26,2
Jordan,JOR,2020-10-27,2
Jordan,JOR,2020-10-28,2
Jordan,JOR,2020-10-29,2
Jordan,JOR,2020-10-30,2
Jordan,JOR,2020-10-31,2
Jordan,JOR,2020-11-01,2
Jordan,JOR,2020-11-02,2
Jordan,JOR,2020-11-03,2
Jordan,JOR,2020-11-04,2
Jordan,JOR,2020-11-05,2
Jordan,JOR,2020-11-06,2
Jordan,JOR,2020-11-07,2
Jordan,JOR,2020-11-08,2
Jordan,JOR,2020-11-09,2
Jordan,JOR,2020-11-10,2
Jordan,JOR,2020-11-11,2
Jordan,JOR,2020-11-12,2
Jordan,JOR,2020-11-13,2
Jordan,JOR,2020-11-14,2
Jordan,JOR,2020-11-15,2
Jordan,JOR,2020-11-16,2
Jordan,JOR,2020-11-17,2
Jordan,JOR,2020-11-18,2
Jordan,JOR,2020-11-19,2
Jordan,JOR,2020-11-20,2
Jordan,JOR,2020-11-21,2
Jordan,JOR,2020-11-22,2
Jordan,JOR,2020-11-23,2
Kazakhstan,KAZ,2020-01-01,0
Kazakhstan,KAZ,2020-01-02,0
Kazakhstan,KAZ,2020-01-03,0
Kazakhstan,KAZ,2020-01-04,0
Kazakhstan,KAZ,2020-01-05,0
Kazakhstan,KAZ,2020-01-06,0
Kazakhstan,KAZ,2020-01-07,0
Kazakhstan,KAZ,2020-01-08,0
Kazakhstan,KAZ,2020-01-09,0
Kazakhstan,KAZ,2020-01-10,0
Kazakhstan,KAZ,2020-01-11,0
Kazakhstan,KAZ,2020-01-12,0
Kazakhstan,KAZ,2020-01-13,0
Kazakhstan,KAZ,2020-01-14,0
Kazakhstan,KAZ,2020-01-15,0
Kazakhstan,KAZ,2020-01-16,0
Kazakhstan,KAZ,2020-01-17,0
Kazakhstan,KAZ,2020-01-18,0
Kazakhstan,KAZ,2020-01-19,0
Kazakhstan,KAZ,2020-01-20,0
Kazakhstan,KAZ,2020-01-21,0
Kazakhstan,KAZ,2020-01-22,0
Kazakhstan,KAZ,2020-01-23,0
Kazakhstan,KAZ,2020-01-24,0
Kazakhstan,KAZ,2020-01-25,0
Kazakhstan,KAZ,2020-01-26,0
Kazakhstan,KAZ,2020-01-27,0
Kazakhstan,KAZ,2020-01-28,0
Kazakhstan,KAZ,2020-01-29,0
Kazakhstan,KAZ,2020-01-30,0
Kazakhstan,KAZ,2020-01-31,0
Kazakhstan,KAZ,2020-02-01,0
Kazakhstan,KAZ,2020-02-02,0
Kazakhstan,KAZ,2020-02-03,0
Kazakhstan,KAZ,2020-02-04,0
Kazakhstan,KAZ,2020-02-05,0
Kazakhstan,KAZ,2020-02-06,0
Kazakhstan,KAZ,2020-02-07,0
Kazakhstan,KAZ,2020-02-08,0
Kazakhstan,KAZ,2020-02-09,0
Kazakhstan,KAZ,2020-02-10,0
Kazakhstan,KAZ,2020-02-11,0
Kazakhstan,KAZ,2020-02-12,0
Kazakhstan,KAZ,2020-02-13,0
Kazakhstan,KAZ,2020-02-14,0
Kazakhstan,KAZ,2020-02-15,0
Kazakhstan,KAZ,2020-02-16,0
Kazakhstan,KAZ,2020-02-17,0
Kazakhstan,KAZ,2020-02-18,0
Kazakhstan,KAZ,2020-02-19,0
Kazakhstan,KAZ,2020-02-20,0
Kazakhstan,KAZ,2020-02-21,0
Kazakhstan,KAZ,2020-02-22,0
Kazakhstan,KAZ,2020-02-23,0
Kazakhstan,KAZ,2020-02-24,0
Kazakhstan,KAZ,2020-02-25,0
Kazakhstan,KAZ,2020-02-26,0
Kazakhstan,KAZ,2020-02-27,0
Kazakhstan,KAZ,2020-02-28,0
Kazakhstan,KAZ,2020-02-29,0
Kazakhstan,KAZ,2020-03-01,0
Kazakhstan,KAZ,2020-03-02,0
Kazakhstan,KAZ,2020-03-03,0
Kazakhstan,KAZ,2020-03-04,0
Kazakhstan,KAZ,2020-03-05,0
Kazakhstan,KAZ,2020-03-06,0
Kazakhstan,KAZ,2020-03-07,0
Kazakhstan,KAZ,2020-03-08,0
Kazakhstan,KAZ,2020-03-09,0
Kazakhstan,KAZ,2020-03-10,0
Kazakhstan,KAZ,2020-03-11,0
Kazakhstan,KAZ,2020-03-12,0
Kazakhstan,KAZ,2020-03-13,0
Kazakhstan,KAZ,2020-03-14,0
Kazakhstan,KAZ,2020-03-15,0
Kazakhstan,KAZ,2020-03-16,0
Kazakhstan,KAZ,2020-03-17,0
Kazakhstan,KAZ,2020-03-18,2
Kazakhstan,KAZ,2020-03-19,2
Kazakhstan,KAZ,2020-03-20,2
Kazakhstan,KAZ,2020-03-21,2
Kazakhstan,KAZ,2020-03-22,2
Kazakhstan,KAZ,2020-03-23,2
Kazakhstan,KAZ,2020-03-24,2
Kazakhstan,KAZ,2020-03-25,2
Kazakhstan,KAZ,2020-03-26,2
Kazakhstan,KAZ,2020-03-27,2
Kazakhstan,KAZ,2020-03-28,2
Kazakhstan,KAZ,2020-03-29,2
Kazakhstan,KAZ,2020-03-30,2
Kazakhstan,KAZ,2020-03-31,2
Kazakhstan,KAZ,2020-04-01,2
Kazakhstan,KAZ,2020-04-02,2
Kazakhstan,KAZ,2020-04-03,2
Kazakhstan,KAZ,2020-04-04,2
Kazakhstan,KAZ,2020-04-05,2
Kazakhstan,KAZ,2020-04-06,2
Kazakhstan,KAZ,2020-04-07,2
Kazakhstan,KAZ,2020-04-08,2
Kazakhstan,KAZ,2020-04-09,2
Kazakhstan,KAZ,2020-04-10,2
Kazakhstan,KAZ,2020-04-11,2
Kazakhstan,KAZ,2020-04-12,2
Kazakhstan,KAZ,2020-04-13,2
Kazakhstan,KAZ,2020-04-14,2
Kazakhstan,KAZ,2020-04-15,2
Kazakhstan,KAZ,2020-04-16,2
Kazakhstan,KAZ,2020-04-17,2
Kazakhstan,KAZ,2020-04-18,2
Kazakhstan,KAZ,2020-04-19,2
Kazakhstan,KAZ,2020-04-20,2
Kazakhstan,KAZ,2020-04-21,2
Kazakhstan,KAZ,2020-04-22,2
Kazakhstan,KAZ,2020-04-23,2
Kazakhstan,KAZ,2020-04-24,2
Kazakhstan,KAZ,2020-04-25,2
Kazakhstan,KAZ,2020-04-26,2
Kazakhstan,KAZ,2020-04-27,2
Kazakhstan,KAZ,2020-04-28,2
Kazakhstan,KAZ,2020-04-29,2
Kazakhstan,KAZ,2020-04-30,2
Kazakhstan,KAZ,2020-05-01,2
Kazakhstan,KAZ,2020-05-02,2
Kazakhstan,KAZ,2020-05-03,2
Kazakhstan,KAZ,2020-05-04,2
Kazakhstan,KAZ,2020-05-05,2
Kazakhstan,KAZ,2020-05-06,2
Kazakhstan,KAZ,2020-05-07,2
Kazakhstan,KAZ,2020-05-08,2
Kazakhstan,KAZ,2020-05-09,2
Kazakhstan,KAZ,2020-05-10,2
Kazakhstan,KAZ,2020-05-11,2
Kazakhstan,KAZ,2020-05-12,2
Kazakhstan,KAZ,2020-05-13,2
Kazakhstan,KAZ,2020-05-14,2
Kazakhstan,KAZ,2020-05-15,2
Kazakhstan,KAZ,2020-05-16,2
Kazakhstan,KAZ,2020-05-17,2
Kazakhstan,KAZ,2020-05-18,2
Kazakhstan,KAZ,2020-05-19,2
Kazakhstan,KAZ,2020-05-20,2
Kazakhstan,KAZ,2020-05-21,2
Kazakhstan,KAZ,2020-05-22,2
Kazakhstan,KAZ,2020-05-23,2
Kazakhstan,KAZ,2020-05-24,2
Kazakhstan,KAZ,2020-05-25,2
Kazakhstan,KAZ,2020-05-26,2
Kazakhstan,KAZ,2020-05-27,2
Kazakhstan,KAZ,2020-05-28,2
Kazakhstan,KAZ,2020-05-29,2
Kazakhstan,KAZ,2020-05-30,2
Kazakhstan,KAZ,2020-05-31,2
Kazakhstan,KAZ,2020-06-01,1
Kazakhstan,KAZ,2020-06-02,1
Kazakhstan,KAZ,2020-06-03,1
Kazakhstan,KAZ,2020-06-04,1
Kazakhstan,KAZ,2020-06-05,1
Kazakhstan,KAZ,2020-06-06,1
Kazakhstan,KAZ,2020-06-07,1
Kazakhstan,KAZ,2020-06-08,1
Kazakhstan,KAZ,2020-06-09,1
Kazakhstan,KAZ,2020-06-10,1
Kazakhstan,KAZ,2020-06-11,1
Kazakhstan,KAZ,2020-06-12,1
Kazakhstan,KAZ,2020-06-13,1
Kazakhstan,KAZ,2020-06-14,1
Kazakhstan,KAZ,2020-06-15,1
Kazakhstan,KAZ,2020-06-16,1
Kazakhstan,KAZ,2020-06-17,1
Kazakhstan,KAZ,2020-06-18,1
Kazakhstan,KAZ,2020-06-19,1
Kazakhstan,KAZ,2020-06-20,1
Kazakhstan,KAZ,2020-06-21,1
Kazakhstan,KAZ,2020-06-22,1
Kazakhstan,KAZ,2020-06-23,1
Kazakhstan,KAZ,2020-06-24,1
Kazakhstan,KAZ,2020-06-25,1
Kazakhstan,KAZ,2020-06-26,1
Kazakhstan,KAZ,2020-06-27,1
Kazakhstan,KAZ,2020-06-28,1
Kazakhstan,KAZ,2020-06-29,1
Kazakhstan,KAZ,2020-06-30,1
Kazakhstan,KAZ,2020-07-01,1
Kazakhstan,KAZ,2020-07-02,1
Kazakhstan,KAZ,2020-07-03,1
Kazakhstan,KAZ,2020-07-04,1
Kazakhstan,KAZ,2020-07-05,2
Kazakhstan,KAZ,2020-07-06,2
Kazakhstan,KAZ,2020-07-07,2
Kazakhstan,KAZ,2020-07-08,2
Kazakhstan,KAZ,2020-07-09,2
Kazakhstan,KAZ,2020-07-10,2
Kazakhstan,KAZ,2020-07-11,2
Kazakhstan,KAZ,2020-07-12,2
Kazakhstan,KAZ,2020-07-13,2
Kazakhstan,KAZ,2020-07-14,2
Kazakhstan,KAZ,2020-07-15,2
Kazakhstan,KAZ,2020-07-16,2
Kazakhstan,KAZ,2020-07-17,2
Kazakhstan,KAZ,2020-07-18,2
Kazakhstan,KAZ,2020-07-19,2
Kazakhstan,KAZ,2020-07-20,2
Kazakhstan,KAZ,2020-07-21,2
Kazakhstan,KAZ,2020-07-22,2
Kazakhstan,KAZ,2020-07-23,2
Kazakhstan,KAZ,2020-07-24,2
Kazakhstan,KAZ,2020-07-25,2
Kazakhstan,KAZ,2020-07-26,2
Kazakhstan,KAZ,2020-07-27,2
Kazakhstan,KAZ,2020-07-28,2
Kazakhstan,KAZ,2020-07-29,2
Kazakhstan,KAZ,2020-07-30,2
Kazakhstan,KAZ,2020-07-31,2
Kazakhstan,KAZ,2020-08-01,2
Kazakhstan,KAZ,2020-08-02,2
Kazakhstan,KAZ,2020-08-03,2
Kazakhstan,KAZ,2020-08-04,2
Kazakhstan,KAZ,2020-08-05,2
Kazakhstan,KAZ,2020-08-06,2
Kazakhstan,KAZ,2020-08-07,2
Kazakhstan,KAZ,2020-08-08,2
Kazakhstan,KAZ,2020-08-09,2
Kazakhstan,KAZ,2020-08-10,2
Kazakhstan,KAZ,2020-08-11,2
Kazakhstan,KAZ,2020-08-12,2
Kazakhstan,KAZ,2020-08-13,2
Kazakhstan,KAZ,2020-08-14,2
Kazakhstan,KAZ,2020-08-15,2
Kazakhstan,KAZ,2020-08-16,2
Kazakhstan,KAZ,2020-08-17,2
Kazakhstan,KAZ,2020-08-18,2
Kazakhstan,KAZ,2020-08-19,2
Kazakhstan,KAZ,2020-08-20,2
Kazakhstan,KAZ,2020-08-21,2
Kazakhstan,KAZ,2020-08-22,2
Kazakhstan,KAZ,2020-08-23,2
Kazakhstan,KAZ,2020-08-24,2
Kazakhstan,KAZ,2020-08-25,2
Kazakhstan,KAZ,2020-08-26,2
Kazakhstan,KAZ,2020-08-27,2
Kazakhstan,KAZ,2020-08-28,2
Kazakhstan,KAZ,2020-08-29,2
Kazakhstan,KAZ,2020-08-30,2
Kazakhstan,KAZ,2020-08-31,2
Kazakhstan,KAZ,2020-09-01,2
Kazakhstan,KAZ,2020-09-02,2
Kazakhstan,KAZ,2020-09-03,2
Kazakhstan,KAZ,2020-09-04,2
Kazakhstan,KAZ,2020-09-05,2
Kazakhstan,KAZ,2020-09-06,2
Kazakhstan,KAZ,2020-09-07,2
Kazakhstan,KAZ,2020-09-08,2
Kazakhstan,KAZ,2020-09-09,2
Kazakhstan,KAZ,2020-09-10,2
Kazakhstan,KAZ,2020-09-11,2
Kazakhstan,KAZ,2020-09-12,2
Kazakhstan,KAZ,2020-09-13,2
Kazakhstan,KAZ,2020-09-14,2
Kazakhstan,KAZ,2020-09-15,2
Kazakhstan,KAZ,2020-09-16,2
Kazakhstan,KAZ,2020-09-17,2
Kazakhstan,KAZ,2020-09-18,2
Kazakhstan,KAZ,2020-09-19,2
Kazakhstan,KAZ,2020-09-20,2
Kazakhstan,KAZ,2020-09-21,2
